customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date
1122,12121,AW00012121,Logan,Wilson,United States,Single,Male,1958-03-25,2025-10-08
1123,12122,AW00012122,Destiny,Coleman,Canada,Married,Female,1958-06-17,2025-10-08
1124,12123,AW00012123,Wesley,Liang,United Kingdom,Married,Male,null,2025-10-08
1125,12124,AW00012124,Brandi,Gill,France,Single,Female,1962-08-08,2025-10-08
1126,12125,AW00012125,Diana,Ortega,Germany,Married,Female,1962-07-12,2025-10-08
1127,12126,AW00012126,Tammy,Raman,United Kingdom,Married,Female,1963-05-18,2025-10-08
1128,12127,AW00012127,Grace,Davis,France,Married,Female,1962-06-13,2025-10-08
1129,12128,AW00012128,Kristy,Munoz,Germany,Married,Female,1967-12-13,2025-10-08
1130,12129,AW00012129,Wendy,Alvarez,Germany,Married,Female,1962-03-21,2025-10-08
1131,12130,AW00012130,Suzanne,Zhou,Germany,Single,Female,1962-02-09,2025-10-08
1132,12131,AW00012131,Randall,Dominguez,France,Married,Male,1961-04-15,2025-10-08
1133,12132,AW00012132,Kaitlyn,Henderson,France,Married,Female,1961-05-18,2025-10-08
1134,12133,AW00012133,Colleen,Xie,United Kingdom,Married,Female,1961-06-24,2025-10-08
1135,12134,AW00012134,Hector,Alonso,United Kingdom,Married,Male,1966-09-19,2025-10-08
1136,12135,AW00012135,Fernando,Taylor,United States,Married,Male,1962-10-09,2025-10-08
1137,12136,AW00012136,Blake,Turner,Canada,Married,Male,1938-05-08,2025-10-08
1138,12137,AW00012137,Jack,Green,United States,Married,Male,1938-05-04,2025-10-08
1139,12138,AW00012138,Colin,Jai,United States,Married,Male,1939-05-26,2025-10-08
1140,12139,AW00012139,Franklin,Yang,United States,Married,Male,1944-03-11,2025-10-08
1141,12140,AW00012140,Oscar,Russell,Canada,Single,Male,1970-09-08,2025-10-08
1142,12141,AW00012141,Kaitlyn,Lee,United States,Single,Female,1976-09-16,2025-10-08
1143,12142,AW00012142,Gabriella,Torres,United States,Single,Female,1981-07-02,2025-10-08
1144,12143,AW00012143,Logan,Turner,United States,Married,Male,1971-05-13,2025-10-08
1145,12144,AW00012144,Kelly,Jenkins,United States,Married,Female,1971-05-10,2025-10-08
1146,12145,AW00012145,Brandon,Butler,United States,Married,n/a,1976-09-30,2025-10-08
1147,12146,AW00012146,Xavier,Thomas,United States,Single,Male,1971-01-11,2025-10-08
1148,12147,AW00012147,Taylor,Patterson,Canada,Married,Female,1970-06-27,2025-10-08
1149,12148,AW00012148,Gabrielle,Morris,United States,Single,Female,1970-06-05,2025-10-08
1150,12149,AW00012149,Bailey,Scott,United States,Married,Female,1975-06-21,2025-10-08
1151,12150,AW00012150,Logan,Wang,United States,Married,Male,1975-08-09,2025-10-08
1152,12151,AW00012151,Steven,Kelly,United States,Married,Male,1969-11-09,2025-10-08
1153,12152,AW00012152,Adrian,Ramirez,United States,Married,Male,1975-03-23,2025-10-08
1154,12153,AW00012153,Kaitlyn,Bailey,United States,Single,Female,1962-03-15,2025-10-08
1155,12154,AW00012154,Hailey,Adams,Canada,Single,Female,1967-07-21,2025-10-08
1156,12155,AW00012155,Gabriella,Lopez,United States,Single,Female,1967-10-12,2025-10-08
1157,12156,AW00012156,Bonnie,Raji,United States,Married,Female,1939-07-12,2025-10-08
1158,12157,AW00012157,William,White,United States,Married,Male,1940-03-21,2025-10-08
1159,12158,AW00012158,Kyle,Phillips,Canada,Married,Male,1979-10-18,2025-10-08
1160,12159,AW00012159,Kaitlyn,Scott,Canada,Married,Female,1974-11-10,2025-10-08
1161,12160,AW00012160,Jaclyn,Zhang,United States,Single,Female,1969-05-23,2025-10-08
1162,12161,AW00012161,Alexandria,Rogers,United States,Married,Female,1974-03-04,2025-10-08
1163,12162,AW00012162,Luke,Mitchell,United States,Single,Male,1974-12-16,2025-10-08
1164,12163,AW00012163,Aaron,Wang,United States,Single,Male,1969-03-04,2025-10-08
1165,12164,AW00012164,Noah,Butler,United States,Married,Male,1974-04-09,2025-10-08
1166,12165,AW00012165,Caleb,Flores,Canada,Married,Male,1967-12-10,2025-10-08
1167,12166,AW00012166,Jared,Rogers,Canada,Married,Male,1984-03-06,2025-10-08
1168,12167,AW00012167,Sebastian,Stewart,United States,Single,Male,1968-03-20,2025-10-08
1169,12168,AW00012168,Hunter,Jackson,United States,Married,Male,1966-08-09,2025-10-08
1170,12169,AW00012169,Abigail,Howard,United States,Single,Female,1972-11-12,2025-10-08
1171,12170,AW00012170,Sara,Reed,United States,Married,Female,1972-01-04,2025-10-08
1172,12171,AW00012171,Alyssa,Cooper,United States,Single,Female,1972-01-31,2025-10-08
1173,12172,AW00012172,Eduardo,Alexander,United States,Single,Male,1972-03-01,2025-10-08
1174,12173,AW00012173,Dalton,Edwards,United States,Married,Male,1967-03-12,2025-10-08
1175,12174,AW00012174,Charles,Phillips,United States,Married,Male,1966-11-04,2025-10-08
1176,12175,AW00012175,Luke,Powell,United States,Single,Male,1966-09-09,2025-10-08
1177,12176,AW00012176,Cody,James,United States,Single,Male,1966-11-12,2025-10-08
1178,12177,AW00012177,Kevin,Campbell,Canada,Single,Male,1960-09-23,2025-10-08
1179,12178,AW00012178,Ethan,Shan,United States,Married,Male,1959-11-08,2025-10-08
1180,12179,AW00012179,Alexis,Jones,United States,Single,Female,1941-04-08,2025-10-08
1181,12180,AW00012180,Holly,Mehta,United States,Single,Female,1942-03-17,2025-10-08
1182,12181,AW00012181,Katelyn,Sanders,United States,Married,Female,1942-02-18,2025-10-08
1183,12182,AW00012182,Erin,Torres,Canada,Married,Female,1966-06-06,2025-10-08
1184,12183,AW00012183,Emily,Robinson,Canada,Married,Female,1966-04-25,2025-10-08
1185,12184,AW00012184,Isaiah,Perez,United States,Married,Male,1966-06-07,2025-10-08
1186,12185,AW00012185,Kaitlyn,Patterson,United States,Single,Female,1966-01-24,2025-10-08
1187,12186,AW00012186,Bryant,Srini,United States,Single,Male,1971-05-09,2025-10-08
1188,12187,AW00012187,Ruben,Subram,United States,Married,Male,1966-01-19,2025-10-08
1189,12188,AW00012188,Ashley,Thomas,United States,Single,Female,null,2025-10-08
1190,12189,AW00012189,Sophia,Wright,United States,Married,Female,1971-02-15,2025-10-08
1191,12190,AW00012190,Justin,Gonzales,United States,Single,Male,1966-06-16,2025-10-08
1192,12191,AW00012191,Melissa,Washington,United States,Married,Female,1965-04-06,2025-10-08
1193,12192,AW00012192,Jocelyn,Hayes,United States,Single,Female,1960-05-25,2025-10-08
1194,12193,AW00012193,Caleb,Simmons,Canada,Single,Male,1959-08-04,2025-10-08
1195,12194,AW00012194,Destiny,Foster,United States,Single,Female,1959-01-14,2025-10-08
1196,12195,AW00012195,Erin,Morris,United States,Single,Female,1970-05-20,2025-10-08
1197,12196,AW00012196,Alexis,Miller,Canada,Single,Female,1959-03-07,2025-10-08
1198,12197,AW00012197,Adam,Hernandez,United States,Married,Male,1958-07-15,2025-10-08
1199,12198,AW00012198,Noah,Scott,United States,Married,Male,1958-08-14,2025-10-08
1200,12199,AW00012199,Christina,Richardson,United States,Single,Female,1957-11-05,2025-10-08
1201,12200,AW00012200,Rafael,Sharma,United States,Married,Male,1943-01-20,2025-10-08
1202,12201,AW00012201,Mindy,Yuan,United States,Married,Female,1944-02-03,2025-10-08
1203,12202,AW00012202,Xavier,Ross,Canada,Married,Male,1943-11-22,2025-10-08
1204,12203,AW00012203,Zachary,Hughes,Canada,Married,Male,1943-09-03,2025-10-08
1205,12204,AW00012204,Bradley,Jai,United States,Married,Male,1943-08-02,2025-10-08
1206,12205,AW00012205,Madison,Long,United States,Single,Female,1944-03-31,2025-10-08
1207,12206,AW00012206,Sierra,Parker,United States,Married,Female,1944-10-09,2025-10-08
1208,12207,AW00012207,Samuel,Hill,United States,Single,Male,1945-12-18,2025-10-08
1209,12208,AW00012208,Dominique,Sanchez,United States,Married,Female,1945-08-18,2025-10-08
1210,12209,AW00012209,Mindy,Jai,United States,Married,Female,1945-12-24,2025-10-08
1211,12210,AW00012210,Alan,He,United Kingdom,Married,Male,1984-03-24,2025-10-08
1212,12211,AW00012211,Victor,Romero,France,Married,Male,1985-02-23,2025-10-08
1213,12212,AW00012212,Shawna,Xie,France,Married,Female,1974-11-16,2025-10-08
1214,12213,AW00012213,Alejandro,Lal,Germany,Married,Male,1974-01-29,2025-10-08
1215,12214,AW00012214,Julie,Raje,United Kingdom,Married,Female,1968-03-19,2025-10-08
1216,12215,AW00012215,Karla,She,United Kingdom,Married,Female,1968-06-12,2025-10-08
1217,12216,AW00012216,Gerald,Rodriguez,United Kingdom,Married,Male,1967-09-30,2025-10-08
1218,12217,AW00012217,Kyle,Roberts,France,Married,Male,1966-12-31,2025-10-08
1219,12218,AW00012218,Mitchell,Xu,Germany,Married,Male,1967-05-26,2025-10-08
1220,12219,AW00012219,Kurt,Nara,France,Married,Male,1977-10-08,2025-10-08
1221,12220,AW00012220,Virginia,Sara,France,Married,Female,1966-07-16,2025-10-08
1222,12221,AW00012221,Brandi,Ruiz,France,Married,Female,1966-07-09,2025-10-08
1223,12222,AW00012222,Jenny,Xu,United Kingdom,Married,Female,1966-09-17,2025-10-08
1224,12223,AW00012223,Felicia,Vazquez,Germany,Married,Female,1966-08-19,2025-10-08
1225,12224,AW00012224,Tristan,Henderson,United Kingdom,Married,Male,1941-03-17,2025-10-08
1226,12225,AW00012225,Kathleen,Ortega,Germany,Married,Female,1964-05-01,2025-10-08
1227,12226,AW00012226,Faith,Ward,Germany,Married,Female,1968-04-06,2025-10-08
1228,12227,AW00012227,Kelsey,Raje,United Kingdom,Married,Female,1963-02-08,2025-10-08
1229,12228,AW00012228,Mayra,Martinez,Germany,Married,Female,1963-02-23,2025-10-08
1230,12229,AW00012229,Kari,Gomez,Germany,Married,Female,1962-05-17,2025-10-08
1231,12230,AW00012230,Wesley,Zheng,Germany,Married,Male,1961-08-11,2025-10-08
1232,12231,AW00012231,Isabelle,Patterson,Germany,Single,Female,1960-09-15,2025-10-08
1233,12232,AW00012232,Sean,Hernandez,Germany,Single,Male,1960-10-11,2025-10-08
1234,12233,AW00012233,Jerry,Yuan,United Kingdom,Married,Male,1960-11-05,2025-10-08
1235,12234,AW00012234,Clarence,Zeng,France,Married,Male,1959-08-25,2025-10-08
1236,12235,AW00012235,Donna,Rai,United Kingdom,Married,Female,1949-05-22,2025-10-08
1237,12236,AW00012236,Kendra,Gill,Germany,Married,Female,1946-12-04,2025-10-08
1238,12237,AW00012237,Ruth,Madan,Germany,Married,Female,1952-05-07,2025-10-08
1239,12238,AW00012238,Monica,Raman,Germany,Married,Female,1952-07-24,2025-10-08
1240,12239,AW00012239,Alberto,Ramos,United Kingdom,Married,Male,1947-11-29,2025-10-08
1241,12240,AW00012240,Clayton,Sharma,Australia,Single,Male,1986-06-03,2025-10-08
1242,12241,AW00012241,Kristine,Sandberg,Australia,Single,Female,1985-05-05,2025-10-08
1243,12242,AW00012242,Gilbert,Liang,Australia,Single,Male,1984-08-03,2025-10-08
1244,12243,AW00012243,Kristy,Rubio,Australia,Single,Female,1985-11-15,2025-10-08
1245,12244,AW00012244,Amy,Huang,Australia,Married,Female,1986-05-22,2025-10-08
1246,12245,AW00012245,Francisco,Gonzalez,Australia,Single,Male,1984-05-25,2025-10-08
1247,12246,AW00012246,Shawn,Luo,Australia,Married,Male,1985-04-10,2025-10-08
1248,12247,AW00012247,Brandy,Raman,Australia,Single,Female,1985-04-16,2025-10-08
1249,12248,AW00012248,Devin,Taylor,Australia,Single,Male,null,2025-10-08
1250,12249,AW00012249,Jessie,Cai,Australia,Married,Male,1984-03-15,2025-10-08
1251,12250,AW00012250,Andrea,Collins,Australia,Single,Female,1982-10-06,2025-10-08
1252,12251,AW00012251,Troy,Suri,Australia,Married,Male,1982-10-07,2025-10-08
1253,12252,AW00012252,Omar,Liu,Australia,Married,Male,1983-03-31,2025-10-08
1254,12253,AW00012253,Jenny,Sun,Australia,Single,Female,1982-08-14,2025-10-08
1255,12254,AW00012254,Calvin,Deng,France,Single,Male,1948-08-25,2025-10-08
1256,12255,AW00012255,Robyn,Alvarez,France,Single,Female,1978-01-30,2025-10-08
1257,12256,AW00012256,Wendy,Ramos,France,Married,Female,1972-10-19,2025-10-08
1258,12257,AW00012257,Ross,Ruiz,Germany,Married,Male,1966-10-04,2025-10-08
1259,12258,AW00012258,Jamie,Li,Germany,Married,Female,1967-03-27,2025-10-08
1260,12259,AW00012259,Cindy,Madan,United Kingdom,Married,Female,1972-04-12,2025-10-08
1261,12260,AW00012260,Melinda,Romero,United Kingdom,Married,Female,1972-05-01,2025-10-08
1262,12261,AW00012261,Kaitlin,Sanchez,France,Married,Female,1966-04-25,2025-10-08
1263,12262,AW00012262,Morgan,Sanchez,United Kingdom,Married,Female,1965-11-19,2025-10-08
1264,12263,AW00012263,Emmanuel,Garcia,United Kingdom,Single,Male,1965-09-12,2025-10-08
1265,12264,AW00012264,Bruce,Ashe,United Kingdom,Single,Male,1976-08-16,2025-10-08
1266,12265,AW00012265,Alan,Guo,France,Single,Male,1964-12-30,2025-10-08
1267,12266,AW00012266,Tiffany,Lin,Germany,Married,Female,1970-03-13,2025-10-08
1268,12267,AW00012267,Clifford,Garcia,France,Single,Male,1963-11-07,2025-10-08
1269,12268,AW00012268,Edwin,Shan,Germany,Married,Male,1963-10-30,2025-10-08
1270,12269,AW00012269,Warren,Zheng,France,Married,Male,1971-06-10,2025-10-08
1271,12270,AW00012270,Ebony,Ramos,Germany,Single,Female,1966-03-09,2025-10-08
1272,12271,AW00012271,Tyrone,Hernandez,United Kingdom,Married,Male,1965-03-15,2025-10-08
1273,12272,AW00012272,Justin,Alexander,United Kingdom,Married,Male,1965-06-08,2025-10-08
1274,12273,AW00012273,Nelson,Carlson,Germany,Married,Male,1964-04-12,2025-10-08
1275,12274,AW00012274,Javier,Torres,France,Single,Male,1976-03-25,2025-10-08
1276,12275,AW00012275,Adriana,Madan,Germany,Single,Female,1981-06-07,2025-10-08
1277,12276,AW00012276,Alisha,Shan,Germany,Married,Female,1976-01-10,2025-10-08
1278,12277,AW00012277,Beth,Ortega,United Kingdom,Single,Female,1974-10-20,2025-10-08
1279,12278,AW00012278,Meredith,Johnsen,Germany,Single,Female,1974-07-06,2025-10-08
1280,12279,AW00012279,Mathew,Suarez,France,Married,Male,1975-12-19,2025-10-08
1281,12280,AW00012280,Theresa,Alvarez,France,Married,Female,1981-06-04,2025-10-08
1282,12281,AW00012281,Janelle,Sanchez,United Kingdom,Married,Female,1981-04-19,2025-10-08
1283,12282,AW00012282,Nicolas,Tang,United Kingdom,Single,Male,1981-01-03,2025-10-08
1284,12283,AW00012283,Todd,Zeng,United Kingdom,Single,Male,1980-08-06,2025-10-08
1285,12284,AW00012284,Cristina,Beck,United Kingdom,Married,Female,1980-09-28,2025-10-08
1286,12285,AW00012285,Bethany,Chande,France,Single,Female,1975-05-28,2025-10-08
1287,12286,AW00012286,Nathan,Jenkins,United Kingdom,Single,Male,1975-03-06,2025-10-08
1288,12287,AW00012287,Andre,Arun,United Kingdom,Single,Male,1957-06-30,2025-10-08
1289,12288,AW00012288,Sara,Brooks,United Kingdom,Married,Female,1984-09-17,2025-10-08
1290,12289,AW00012289,Joseph,Taylor,United Kingdom,Single,Male,1984-09-16,2025-10-08
1291,12290,AW00012290,Kaylee,Morris,France,Single,Female,1973-10-23,2025-10-08
1292,12291,AW00012291,Johnathan,Suri,Germany,Single,Male,1949-10-17,2025-10-08
1293,12292,AW00012292,Nicolas,Kumar,United Kingdom,Married,Male,1955-03-21,2025-10-08
1294,12293,AW00012293,Tammy,Garcia,United Kingdom,Married,Female,1949-11-14,2025-10-08
1295,12294,AW00012294,Shane,Kovar,United Kingdom,Married,Male,1950-05-31,2025-10-08
1296,12295,AW00012295,Dwayne,Gomez,France,Single,Male,1956-03-17,2025-10-08
1297,12296,AW00012296,Francisco,Sara,France,Married,Male,1961-08-11,2025-10-08
1298,12297,AW00012297,Felicia,Blanco,Germany,Single,Female,1950-07-08,2025-10-08
1299,12298,AW00012298,Crystal,Zeng,Germany,Single,Female,1950-11-18,2025-10-08
1300,12299,AW00012299,Walter,Serrano,United Kingdom,Married,Male,1950-12-08,2025-10-08
1301,12300,AW00012300,Adriana,Gonzalez,France,Single,Female,1952-01-15,2025-10-08
1302,12301,AW00012301,Nichole,Nara,France,Single,Female,1952-06-03,2025-10-08
1303,12302,AW00012302,Kevin,Coleman,Germany,Married,Male,1951-08-30,2025-10-08
1304,12303,AW00012303,Kristi,Alvarez,United Kingdom,Married,Female,1951-10-14,2025-10-08
1305,12304,AW00012304,Alejandro,Zhou,United Kingdom,Single,Male,1957-06-01,2025-10-08
1306,12305,AW00012305,Xavier,Bailey,United Kingdom,Married,Male,1960-01-03,2025-10-08
1307,12306,AW00012306,Logan,Parker,Germany,Married,Male,1958-12-04,2025-10-08
1308,12307,AW00012307,Brad,She,France,Married,Male,1960-05-12,2025-10-08
1309,12308,AW00012308,Margaret,He,France,Married,Female,1970-10-19,2025-10-08
1310,12309,AW00012309,Omar,Raje,United Kingdom,Single,Male,1960-04-03,2025-10-08
1311,12310,AW00012310,Stacy,Munoz,United Kingdom,Single,Female,1960-01-08,2025-10-08
1312,12311,AW00012311,Stanley,Weber,United Kingdom,Single,Male,1965-06-15,2025-10-08
1313,12312,AW00012312,Jake,Zhao,France,Married,Male,1970-05-06,2025-10-08
1314,12313,AW00012313,Jaime,Chande,France,Single,Male,1958-12-03,2025-10-08
1315,12314,AW00012314,Jill,Suarez,Germany,Married,Female,1959-03-20,2025-10-08
1316,12315,AW00012315,Ann,Rodriguez,United Kingdom,Married,Female,1959-03-19,2025-10-08
1317,12316,AW00012316,Alejandro,Luo,United Kingdom,Married,Male,1964-11-21,2025-10-08
1318,12317,AW00012317,Carl,She,United Kingdom,Married,Male,1959-03-24,2025-10-08
1319,12318,AW00012318,Kristina,Schmidt,United Kingdom,Married,Female,1958-10-31,2025-10-08
1320,12319,AW00012319,Shannon,Ye,Germany,Married,Female,1958-01-08,2025-10-08
1321,12320,AW00012320,Cheryl,Alvarez,United Kingdom,Single,Female,1963-06-14,2025-10-08
1322,12321,AW00012321,Rosa,Hu,France,Married,Female,1956-08-14,2025-10-08
1323,12322,AW00012322,Kari,Mehta,France,Married,Female,1957-01-29,2025-10-08
1324,12323,AW00012323,Lawrence,Alonso,France,Married,Male,1962-01-11,2025-10-08
1325,12324,AW00012324,Dale,Lal,Germany,Single,Male,1956-08-26,2025-10-08
1326,12325,AW00012325,Gloria,Martin,United Kingdom,Married,Female,1956-09-14,2025-10-08
1327,12326,AW00012326,Glenn,Zhou,United Kingdom,Single,Male,1956-08-02,2025-10-08
1328,12327,AW00012327,Edwin,Liang,Germany,Single,Male,1961-01-14,2025-10-08
1329,12328,AW00012328,Eugene,Zhao,United Kingdom,Single,Male,1955-09-15,2025-10-08
1330,12329,AW00012329,Bonnie,Shan,United Kingdom,Single,Female,1956-04-21,2025-10-08
1331,12330,AW00012330,Preston,Raman,Germany,Married,Male,1954-12-19,2025-10-08
1332,12331,AW00012331,Meagan,Chandra,France,Single,Female,1954-01-14,2025-10-08
1333,12332,AW00012332,Andres,Nara,France,Married,Male,1954-02-07,2025-10-08
1334,12333,AW00012333,Terrance,Rodriguez,France,Married,Male,1954-05-18,2025-10-08
1335,12334,AW00012334,Roy,Jimenez,United Kingdom,Married,Male,1959-08-17,2025-10-08
1336,12335,AW00012335,Francisco,Ashe,United Kingdom,Single,Male,1959-02-19,2025-10-08
1337,12336,AW00012336,Wyatt,Price,United Kingdom,Single,Male,1953-01-05,2025-10-08
1338,12337,AW00012337,Dustin,Goldstein,Australia,Single,Male,1981-04-07,2025-10-08
1339,12338,AW00012338,Monica,Vance,Australia,Single,Female,1982-01-05,2025-10-08
1340,12339,AW00012339,Clayton,Jai,Australia,Single,Male,1982-01-05,2025-10-08
1341,12340,AW00012340,Stacy,Diaz,Australia,Single,Female,1982-05-05,2025-10-08
1342,12341,AW00012341,Katie,Kumar,Australia,Married,Female,1982-03-09,2025-10-08
1343,12342,AW00012342,Morgan,Young,Australia,Married,Female,1980-09-05,2025-10-08
1344,12343,AW00012343,Gloria,Ruiz,Australia,Married,Female,1979-12-02,2025-10-08
1345,12344,AW00012344,Dominique,Perez,Australia,Single,Female,1980-11-29,2025-10-08
1346,12345,AW00012345,Alison,Raje,Australia,Single,Female,1980-12-24,2025-10-08
1347,12346,AW00012346,Wesley,Gao,Australia,Single,Male,1980-11-18,2025-10-08
1348,12347,AW00012347,Summer,Madan,Australia,Married,Female,1980-08-20,2025-10-08
1349,12348,AW00012348,Jimmy,Vazquez,Australia,Married,Male,1979-08-24,2025-10-08
1350,12349,AW00012349,Lacey,Yuan,Australia,Single,Female,1980-01-23,2025-10-08
